,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002032.SZ,20201027,20201027,20200930,1,1,1.32,1.316,13304693701.7,1078892391.91
1,002032.SZ,20201027,20201027,20200930,1,1,1.32,1.316,13304693701.7,1078892391.91
2,002032.SZ,20200828,20200828,20200630,1,1,0.813,0.812,8187236558.24,664454687.81
3,002032.SZ,20200429,20200429,20200331,1,1,0.375,0.374,3581192389.4,306616788.73
4,002032.SZ,20200429,20200429,20191231,1,1,2.347,2.338,19853477882.97,1915653117.02
5,002032.SZ,20191030,20191030,20190930,1,1,1.526,1.52,14896315591.99,1244989076.07
6,002032.SZ,20191030,20191030,20190930,1,1,1.526,1.52,14896315591.99,1244989076.07
7,002032.SZ,20190830,20190830,20190630,1,1,1.025,1.021,9835583688.78,836852834.81
8,002032.SZ,20190830,20190830,20190630,1,1,1.025,1.021,9835583688.78,836852834.81
9,002032.SZ,20190425,20190425,20190331,1,1,0.63,0.627,5473577143.92,514639046.63
10,002032.SZ,20190328,20190328,20181231,1,1,2.043,2.033,17851264801.72,1668781233.33
11,002032.SZ,20181024,20181024,20180930,1,1,1.35,1.345,13393582147.96,1103491582.8
12,002032.SZ,20180830,20180830,20180630,1,1,0.904,0.9,8849159546.48,738836585.03
13,002032.SZ,20180424,20180424,20180331,1,1,0.553,0.551,4887002505.38,452196896.85
14,002032.SZ,20180331,20180331,20171231,1,1,1.601,1.592,14187347425.77,1307844100.14
15,002032.SZ,20171019,20171019,20170930,1,1,1.093,1.091,10496638285.28,896975045.79
16,002032.SZ,20170831,20170831,20170630,1,1,0.728,0.727,6909466633.07,597279300.58
17,002032.SZ,20170422,20170422,20170331,1,1,0.581,0.58,3946557740.55,366787287.97
18,002032.SZ,20170330,20170330,20161231,1,1,1.712,1.705,11947123201.12,1133953749.64
