,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601628.SH,20201029,20201029,20200930,1,3,1.66,1.66,691571000000.0,47921000000.0
1,601628.SH,20200827,20200827,20200630,1,3,1.07,1.07,513735000000.0,31062000000.0
2,601628.SH,20200827,20200827,20200630,1,3,,,513735000000.0,31062000000.0
3,601628.SH,20200424,20200424,20200331,1,3,0.6,0.6,337772000000.0,17322000000.0
4,601628.SH,20200326,20200326,20191231,1,3,2.05,2.05,745165000000.0,59014000000.0
5,601628.SH,20191030,20191030,20190930,1,3,2.03,2.03,624024000000.0,58258000000.0
6,601628.SH,20191030,20191030,20190930,1,3,,,624024000000.0,58258000000.0
7,601628.SH,20190823,20190823,20190630,1,3,1.32,1.32,457233000000.0,37929000000.0
8,601628.SH,20190823,20190823,20190630,1,3,1.32,1.32,457233000000.0,37929000000.0
9,601628.SH,20190426,20190426,20190331,1,3,0.92,0.92,312226000000.0,26196000000.0
10,601628.SH,20190328,20190328,20181231,1,3,0.39,0.39,643101000000.0,11936000000.0
11,601628.SH,20181026,20181026,20180930,1,3,0.69,0.69,540967000000.0,20308000000.0
12,601628.SH,20180824,20180824,20180630,1,3,0.57,0.57,407172000000.0,16703000000.0
13,601628.SH,20180427,20180427,20180331,1,3,0.48,0.48,264892000000.0,13659000000.0
14,601628.SH,20180323,20180323,20171231,1,3,1.13,1.13,653195000000.0,32752000000.0
15,601628.SH,20171027,20171027,20170930,1,3,0.94,0.94,547652000000.0,27217000000.0
16,601628.SH,20170825,20170825,20170630,1,3,0.43,0.43,401424000000.0,12492000000.0
17,601628.SH,20170428,20170428,20170331,1,3,0.21,0.21,271728000000.0,6283000000.0
18,601628.SH,20170324,20170324,20161231,1,3,0.66,0.66,549771000000.0,19585000000.0
