,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,603501.SH,20201029,20201029,20200930,1,1,1.84,1.83,13968868790.9,1707669084.48
1,603501.SH,20201029,20201029,20200930,1,1,1.84,1.83,13968868790.9,1707669084.48
2,603501.SH,20200821,20200821,20200630,1,1,1.2,1.19,8042878724.26,976466977.51
3,603501.SH,20200424,20200424,20200331,1,1,0.53,0.52,3816543985.76,446439818.3
4,603501.SH,20200410,20200410,20191231,1,1,0.76,0.73,13631670629.57,705276510.69
5,603501.SH,20191031,20191031,20190930,1,1,0.17,0.16,9405973403.4,378760162.76
6,603501.SH,20190830,20190830,20190630,1,1,0.06,0.06,1549504679.59,13803834.7
7,603501.SH,20190426,20190426,20190331,1,1,0.11,0.11,723171168.41,44571904.64
8,603501.SH,20190426,20190426,20190331,1,1,0.11,0.11,723171168.41,44571904.64
9,603501.SH,20190328,20190328,20181231,1,1,0.32,0.33,3963509424.61,115681489.62
10,603501.SH,20181020,20181020,20180930,1,1,0.54,0.54,3113432496.93,230602766.2
11,603501.SH,20180731,20180731,20180630,1,1,0.34,0.34,1895428330.96,144470816.17
12,603501.SH,20180428,20180428,20180331,1,1,0.09,0.09,820275831.33,38593859.17
13,603501.SH,20180410,20180410,20171231,1,1,0.34,0.34,2405916266.81,123403995.55
14,603501.SH,20171023,20171023,20170930,1,1,0.24,0.25,1618232925.9,90236395.17
15,603501.SH,20170824,20170824,20170630,1,1,0.14,0.15,914527448.1,52520987.64
16,603501.SH,20170503,20170503,20170331,1,1,0.1,,398244287.84,32873002.61
17,603501.SH,20170412,20170412,20161231,1,1,0.38,0.38,2160769529.87,131440204.95
18,603501.SH,20171023,20171023,20160930,1,1,0.28,0.28,1613373371.18,100322616.87
19,603501.SH,20171023,20171023,20160930,1,1,0.28,0.28,1613373371.18,100322616.87
20,603501.SH,20170824,20170824,20160630,1,1,0.17,0.17,1044708249.29,65316495.0
21,603501.SH,20170503,20170503,20160331,1,1,0.08,,462366525.86,27457743.15
22,603501.SH,20170412,20170412,20151231,1,1,0.31,0.31,1983271234.11,107826681.58
23,603501.SH,20170412,20170412,20141231,1,1,0.28,0.28,1407671632.94,97972041.23
