,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600390.SH,20201030,20201030,20200930,1,1,0.71,0.71,4004789861.12,3774290112.47
1,600390.SH,20201030,20201030,20200930,1,1,0.71,0.71,4004789861.12,3774290112.47
2,600390.SH,20200829,20200829,20200630,1,1,0.44,0.44,2430790340.61,2350149977.55
3,600390.SH,20200829,20200829,20200630,1,1,0.44,0.44,2430790340.61,2350149977.55
4,600390.SH,20200428,20200428,20200331,1,1,0.21,0.21,1513750057.68,1135742209.09
5,600390.SH,20200428,20200428,20200331,1,1,0.21,0.21,1513750057.68,1135742209.09
6,600390.SH,20200428,20200428,20191231,1,1,0.61,0.61,6364706089.4,3250511433.91
7,600390.SH,20200428,20200428,20191231,1,1,0.61,0.61,6364706089.4,3250511433.91
8,600390.SH,20191029,20191029,20190930,1,1,0.59,0.59,5131034738.12,3096011144.59
9,600390.SH,20191029,20191029,20190930,1,1,0.59,0.59,5131034738.12,3096011144.59
10,600390.SH,20190829,20190829,20190630,1,1,0.4644,0.4644,3616347853.87,2012818182.8
11,600390.SH,20190829,20190829,20190630,1,1,0.4644,0.4644,3616347853.87,2012818182.8
12,600390.SH,20190427,20190427,20190331,1,1,0.27,0.27,1618518921.93,1160268099.78
13,600390.SH,20190427,20190427,20181231,1,1,0.6,0.6,8234852488.3,2675981912.13
14,600390.SH,20181030,20181030,20180930,1,1,0.45,0.45,6049717945.5,1994250798.63
15,600390.SH,20180830,20180830,20180630,1,1,0.3129,0.3129,3859673496.92,1373816296.05
16,600390.SH,20180428,20180428,20180331,1,1,0.14,0.14,1454380945.47,622899154.17
17,600390.SH,20180428,20180428,20171231,1,1,0.71,0.71,9908892576.9,2802718244.52
18,600390.SH,20171031,20171031,20170930,1,1,0.62,0.62,7156108027.33,2367582497.93
19,600390.SH,20170830,20170830,20170630,1,1,0.31,0.31,4870745370.2,1175028913.14
20,600390.SH,20170428,20170428,20170331,1,1,0.16,0.16,1991805674.85,531016301.22
21,600390.SH,20170426,20170426,20161231,1,1,3.45,3.45,8938417752.76,1954032005.28
