,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601818.SH,20201031,20201031,20200930,1,2,0.52,0.47,106821000000.0,29704000000.0
1,601818.SH,20200829,20200829,20200630,1,2,0.31,0.28,72114000000.0,18421000000.0
2,601818.SH,20200429,20200429,20200331,1,2,0.19,0.17,37305000000.0,10873000000.0
3,601818.SH,20200328,20200328,20191231,1,2,0.68,0.62,132812000000.0,37441000000.0
4,601818.SH,20191031,20191031,20190930,1,2,0.57,0.51,100221000000.0,31466000000.0
5,601818.SH,20191031,20191031,20190930,1,2,0.57,0.51,100221000000.0,31466000000.0
6,601818.SH,20190829,20190829,20190630,1,2,0.37,0.33,66139000000.0,20484000000.0
7,601818.SH,20190829,20190829,20190630,1,2,,,,
8,601818.SH,20190427,20190427,20190331,1,2,0.19,0.17,33843000000.0,9751000000.0
9,601818.SH,20190329,20190329,20181231,1,2,0.61,0.55,110244000000.0,33721000000.0
10,601818.SH,20181031,20181031,20180930,1,2,0.5,0.45,81355000000.0,27798000000.0
11,601818.SH,20180829,20180829,20180630,1,2,0.32,0.29,52231000000.0,18101000000.0
12,601818.SH,20180428,20180428,20180331,1,2,0.17,0.16,25344000000.0,9071000000.0
13,601818.SH,20180329,20180329,20171231,1,2,0.64,0.59,91850000000.0,31611000000.0
14,601818.SH,20171031,20171031,20170930,1,2,0.51,0.48,68791000000.0,25480000000.0
15,601818.SH,20170826,20170826,20170630,1,2,0.34,0.32,46334000000.0,16972000000.0
16,601818.SH,20170429,20170429,20170331,1,2,0.18,0.18,23657000000.0,8599000000.0
17,601818.SH,20170331,20170331,20161231,1,2,0.63,0.63,94037000000.0,30388000000.0
