,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600066.SH,20201028,20201028,20200930,1,1,0.07,0.07,13614419258.6,167100192.76
1,600066.SH,20201028,20201028,20200930,1,1,0.07,0.07,13614419258.6,167100192.76
2,600066.SH,20200825,20200825,20200630,1,1,0.03,0.03,7611454823.14,67953762.05
3,600066.SH,20200825,20200825,20200630,1,1,0.03,0.03,7611454823.14,67953762.05
4,600066.SH,20200428,20200428,20200331,1,1,-0.06,-0.06,2807950256.2,-142752377.53
5,600066.SH,20200331,20200331,20191231,1,1,0.85,0.85,30479437930.63,1960722072.4
6,600066.SH,20200331,20200331,20191231,1,1,0.85,0.85,30479437930.63,1960722072.4
7,600066.SH,20191029,20191029,20190930,1,1,0.6,0.6,20862456642.75,1343597855.55
8,600066.SH,20190827,20190827,20190630,1,1,0.31,0.31,12505412724.78,693095184.57
9,600066.SH,20190426,20190426,20190331,1,1,0.14,0.14,4838639604.17,314321694.76
10,600066.SH,20190426,20190426,20190331,1,1,0.14,0.14,4838639604.17,314321694.76
11,600066.SH,20190402,20190402,20181231,1,1,1.01,1.01,31745844573.3,2328380246.89
12,600066.SH,20181029,20181029,20180930,1,1,0.54,0.54,19374237675.99,1211836747.5
13,600066.SH,20180828,20180828,20180630,1,1,0.28,0.28,12016992590.11,626634101.42
14,600066.SH,20180828,20180828,20180630,1,1,0.28,0.28,12016992590.11,626634101.42
15,600066.SH,20180425,20180425,20180331,1,1,0.13,0.13,4659150474.48,298025949.08
16,600066.SH,20180403,20180403,20171231,1,1,1.41,1.41,33221948766.65,3167845979.77
17,600066.SH,20171024,20171024,20170930,1,1,0.86,0.86,18994965921.45,1929493483.2
18,600066.SH,20170829,20170829,20170630,1,1,0.36,0.36,9313067493.1,826876923.54
19,600066.SH,20170420,20170420,20170331,1,1,0.14,0.14,3868458647.2,327368736.91
20,600066.SH,20170328,20170328,20161231,1,1,1.83,1.83,35850442042.72,4102339404.09
