,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601808.SH,20201030,20201030,20200930,1,1,0.45,,21449789837.0,2167158097.0
1,601808.SH,20201030,20201030,20200930,1,1,0.45,,21449789837.0,2167158097.0
2,601808.SH,20200827,20200827,20200630,1,1,0.36,,14511356500.0,1722570673.0
3,601808.SH,20200827,20200827,20200630,1,1,0.36,,14511356500.0,1722570673.0
4,601808.SH,20200430,20200430,20200331,1,1,0.2388,,8168409707.0,1141680599.0
5,601808.SH,20200326,20200326,20191231,1,1,0.5244,,31135149996.0,2528015269.0
6,601808.SH,20191031,20191031,20190930,1,1,0.44,,21334753730.0,2138195114.0
7,601808.SH,20191031,20191031,20190930,1,1,0.44,,21334753730.0,2138195114.0
8,601808.SH,20190822,20190822,20190630,1,1,0.2,,13562799371.0,986355731.0
9,601808.SH,20190822,20190822,20190630,1,1,0.2,,13562799371.0,986355731.0
10,601808.SH,20190427,20190427,20190331,1,1,0.0065,,5907777887.0,38618241.0
11,601808.SH,20190427,20190427,20190331,1,1,0.0065,,5907777887.0,38618241.0
12,601808.SH,20190328,20190328,20181231,1,1,0.0148,,21945877580.0,88671982.0
13,601808.SH,20181031,20181031,20180930,1,1,-0.06,,13718360275.0,-263076657.0
14,601808.SH,20180823,20180823,20180630,1,1,-0.08,,8140007990.0,-363262356.0
15,601808.SH,20180428,20180428,20180331,1,1,-0.14,,3427873140.0,-643988131.0
16,601808.SH,20180328,20180328,20171231,1,1,0.0069,,17436414048.0,71210798.0
17,601808.SH,20171027,20171027,20170930,1,1,-0.03,,11757325348.0,-118584563.0
18,601808.SH,20170824,20170824,20170630,1,1,-0.08,,7102216319.0,-350365429.0
19,601808.SH,20170428,20170428,20170331,1,1,-0.11,,3057737702.0,-533197470.0
20,601808.SH,20170322,20170322,20161231,1,1,-2.4,,15152185410.0,-11459456594.0
