,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002673.SZ,20201023,20201023,20200930,1,4,0.26,0.26,3660435959.95,940427454.44
1,002673.SZ,20201023,20201023,20200930,1,4,0.26,0.26,3660435959.95,940427454.44
2,002673.SZ,20200827,20200827,20200630,1,4,0.18,0.18,2220224671.55,647587374.01
3,002673.SZ,20200827,20200827,20200630,1,4,,,2220224671.55,647587374.01
4,002673.SZ,20200429,20200429,20200331,1,4,0.07,0.07,920013059.11,254982695.81
5,002673.SZ,20200402,20200402,20191231,1,4,0.1742,0.1742,3680544587.4,616269192.17
6,002673.SZ,20191030,20191030,20190930,1,4,0.15,0.15,2987334293.31,527283547.86
7,002673.SZ,20191030,20191030,20190930,1,4,,,2987334293.31,527283547.86
8,002673.SZ,20190828,20190828,20190630,1,4,,,2076443332.46,
9,002673.SZ,20190828,20190828,20190630,1,4,0.13,0.13,2076443332.46,465540700.1
10,002673.SZ,20190426,20190426,20190331,1,4,0.17,0.17,1332414060.86,582487727.99
11,002673.SZ,20190426,20190426,20181231,1,4,0.0572,0.0572,2237341729.03,201804480.41
12,002673.SZ,20181030,20181030,20180930,1,4,0.1,0.1,1626557705.82,343194364.05
13,002673.SZ,20180823,20180823,20180630,1,4,0.07,0.07,1143222664.85,249914743.5
14,002673.SZ,20180420,20180420,20180331,1,4,0.05,0.05,563325386.63,162719045.83
15,002673.SZ,20180420,20180420,20171231,1,4,0.2303,0.2303,3169944961.76,754496634.94
16,002673.SZ,20171030,20171030,20170930,1,4,0.22,0.22,2243003506.82,709883817.75
17,002673.SZ,20170816,20170816,20170630,1,4,0.14,0.14,1425041690.43,437212895.46
18,002673.SZ,20170426,20170426,20170331,1,4,0.07,0.07,663273986.06,181193293.74
19,002673.SZ,20170426,20170426,20161231,1,4,0.4,0.4,3406329331.96,1113180554.7
