,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600115.SH,20201031,20201031,20200930,1,1,-0.56,-0.56,42300000000.0,-9681000000.0
1,600115.SH,20201031,20201031,20200930,1,1,-0.56,-0.56,42300000000.0,-9681000000.0
2,600115.SH,20200829,20200829,20200630,1,1,-0.52,-0.52,25129000000.0,-9072000000.0
3,600115.SH,20200430,20200430,20200331,1,1,-0.24,-0.24,15454000000.0,-4191000000.0
4,600115.SH,20200401,20200401,20191231,1,1,0.21,0.21,120860000000.0,3483000000.0
5,600115.SH,20191030,20191030,20190930,1,1,0.29,0.29,93400000000.0,4781000000.0
6,600115.SH,20191030,20191030,20190930,1,1,,,,4781000000.0
7,600115.SH,20190831,20190831,20190630,1,1,0.13,0.13,58784000000.0,2134000000.0
8,600115.SH,20190430,20190430,20190331,1,1,0.14,0.14,30053000000.0,2170000000.0
9,600115.SH,20190330,20190330,20181231,1,1,0.19,0.19,114930000000.0,2941000000.0
10,600115.SH,20181027,20181027,20180930,1,1,0.31,0.31,87878000000.0,4938000000.0
11,600115.SH,20180831,20180831,20180630,1,1,0.16,0.16,54422000000.0,2506000000.0
12,600115.SH,20180427,20180427,20180331,1,1,0.14,0.14,26753000000.0,2158000000.0
13,600115.SH,20180330,20180330,20171231,1,1,0.44,0.44,101721000000.0,6820000000.0
14,600115.SH,20171027,20171027,20170930,1,1,0.55,0.55,77505000000.0,8496000000.0
15,600115.SH,20170830,20170830,20170630,1,1,0.3,0.3,48020000000.0,4627000000.0
16,600115.SH,20170428,20170428,20170331,1,1,0.19,0.19,24536000000.0,2984000000.0
17,600115.SH,20170331,20170331,20161231,1,1,0.33,0.33,98560000000.0,4965000000.0
