,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,000596.SZ,20201029,20201029,20200930,1,1,3.05,3.05,8069420987.05,1532565306.82
1,000596.SZ,20201029,20201029,20200930,1,1,3.05,3.05,8069420987.05,1532565306.82
2,000596.SZ,20200829,20200829,20200630,1,1,2.04,2.04,5519621000.62,1006441526.93
3,000596.SZ,20200427,20200427,20200331,1,1,1.26,1.26,3281368602.79,630931523.33
4,000596.SZ,20200427,20200427,20191231,1,1,4.17,4.17,10416961584.23,2157804594.34
5,000596.SZ,20191028,20191028,20190930,1,1,3.46,3.46,8202880349.97,1781263091.07
6,000596.SZ,20191028,20191028,20190930,1,1,3.46,3.46,8202880349.97,1781263091.07
7,000596.SZ,20190826,20190826,20190630,1,1,2.48,2.48,5988112999.09,1274948723.71
8,000596.SZ,20190826,20190826,20190630,1,1,2.48,2.48,5988112999.09,1274948723.71
9,000596.SZ,20190427,20190427,20190331,1,1,1.56,1.56,3668502474.92,795518320.56
10,000596.SZ,20190427,20190427,20190331,1,1,1.56,1.56,3668502474.92,795518320.56
11,000596.SZ,20190427,20190427,20181231,1,1,3.37,3.37,8686140336.89,1740913660.88
12,000596.SZ,20181027,20181027,20180930,1,1,2.49,2.49,6762099614.81,1288932075.96
13,000596.SZ,20180828,20180828,20180630,1,1,1.77,1.77,4783083895.33,915437666.92
14,000596.SZ,20180828,20180828,20180630,1,1,1.77,1.77,4783083895.33,915437666.92
15,000596.SZ,20180428,20180428,20180331,1,1,1.15,1.15,2559879006.93,591998623.76
16,000596.SZ,20180428,20180428,20171231,1,1,2.28,2.28,6968325048.55,1185231737.46
17,000596.SZ,20171028,20171028,20170930,1,1,1.58,1.58,5343694657.88,827299169.84
18,000596.SZ,20170826,20170826,20170630,1,1,1.09,1.09,3670127764.59,572114926.94
19,000596.SZ,20170428,20170428,20170331,1,1,0.81,0.81,2173056581.04,418915533.84
20,000596.SZ,20170428,20170428,20161231,1,1,1.65,1.65,6017143660.56,850318097.52
