,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601318.SH,20210204,20210204,20201231,1,3,8.1,8.04,1218315000000.0,159359000000.0
1,601318.SH,20201028,20201028,20200930,1,3,5.83,5.79,917070000000.0,114892000000.0
2,601318.SH,20200828,20200828,20200630,1,3,3.88,3.86,629956000000.0,75968000000.0
3,601318.SH,20200424,20200424,20200331,1,3,1.47,1.46,328172000000.0,30334000000.0
4,601318.SH,20200221,20200221,20191231,1,3,8.41,8.38,1168867000000.0,164365000000.0
5,601318.SH,20191025,20191025,20190930,1,3,7.29,7.26,892751000000.0,141748000000.0
6,601318.SH,20191025,20191025,20190930,1,3,7.29,7.26,892751000000.0,141748000000.0
7,601318.SH,20190816,20190816,20190630,1,3,5.48,5.47,639155000000.0,105738000000.0
8,601318.SH,20190816,20190816,20190630,1,3,5.48,5.47,639155000000.0,105738000000.0
9,601318.SH,20190430,20190430,20190331,1,3,2.55,2.55,378161000000.0,49324000000.0
10,601318.SH,20190430,20190430,20190331,1,3,2.55,2.55,378161000000.0,49324000000.0
11,601318.SH,20190313,20190313,20181231,1,3,6.02,6.01,976832000000.0,120452000000.0
12,601318.SH,20181030,20181030,20180930,1,3,4.45,4.44,750456000000.0,89489000000.0
13,601318.SH,20180822,20180822,20180630,1,3,3.26,3.25,534814000000.0,64770000000.0
14,601318.SH,20180427,20180427,20180331,1,3,1.44,1.44,310452000000.0,28951000000.0
15,601318.SH,20180321,20180321,20171231,1,3,4.99,4.99,890882000000.0,99978000000.0
16,601318.SH,20171028,20171028,20170930,1,3,3.72,3.71,663006000000.0,75219000000.0
17,601318.SH,20170818,20170818,20170630,1,3,2.43,2.43,463765000000.0,49093000000.0
18,601318.SH,20170428,20170428,20170331,1,3,1.29,1.29,265643000000.0,25740000000.0
19,601318.SH,20170323,20170323,20161231,1,3,3.5,3.49,712453000000.0,72368000000.0
