,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601100.SH,20201027,20201027,20200930,1,1,1.13,1.13,5323261270.62,1475774028.61
1,601100.SH,20201027,20201027,20200930,1,1,1.13,1.13,5323261270.62,1475774028.61
2,601100.SH,20200825,20200825,20200630,1,1,0.76,0.76,3455890069.59,988390379.45
3,601100.SH,20200825,20200825,20200630,1,1,0.76,0.76,3455890069.59,988390379.45
4,601100.SH,20200430,20200430,20200331,1,1,0.39,0.39,1368713953.54,347822765.52
5,601100.SH,20200430,20200430,20200331,1,1,0.39,0.39,1368713953.54,347822765.52
6,601100.SH,20200430,20200430,20191231,1,1,1.47,1.47,5414021975.86,1298150050.61
7,601100.SH,20191030,20191030,20190930,1,1,1.04,1.04,3833579816.6,918601488.31
8,601100.SH,20191030,20191030,20190930,1,1,1.04,1.04,3833579816.6,918601488.31
9,601100.SH,20190827,20190827,20190630,1,1,0.76,0.76,2792538788.87,671912454.97
10,601100.SH,20190827,20190827,20190630,1,1,0.76,0.76,2792538788.87,671912454.97
11,601100.SH,20190423,20190423,20190331,1,1,0.37,0.37,1568508705.06,326741775.31
12,601100.SH,20190423,20190423,20190331,1,1,0.37,0.37,1568508705.06,326741775.31
13,601100.SH,20190423,20190423,20181231,1,1,0.95,0.95,4210975401.85,836951515.1
14,601100.SH,20190423,20190423,20181231,1,1,0.95,0.95,4210975401.85,836951515.1
15,601100.SH,20181030,20181030,20180930,1,1,0.82,0.82,3159891182.33,720750248.47
16,601100.SH,20180821,20180821,20180630,1,1,0.53,0.53,2163971639.89,464513002.65
17,601100.SH,20180426,20180426,20180331,1,1,0.25,0.25,970434837.45,156868273.43
18,601100.SH,20180417,20180417,20171231,1,1,0.61,0.61,2795211617.28,380997734.69
19,601100.SH,20171031,20171031,20170930,1,1,0.44,0.44,2026563824.8,276689057.26
20,601100.SH,20170815,20170815,20170630,1,1,0.26,0.26,1359021157.48,161893089.56
21,601100.SH,20170425,20170425,20170331,1,1,0.1,0.1,556509870.86,59159070.19
22,601100.SH,20170425,20170425,20161231,1,1,0.11,0.11,1370100268.36,67377662.71
