,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601919.SH,20201031,20201031,20200930,1,1,0.31,0.31,117708736827.23,5531421295.59
1,601919.SH,20200829,20200829,20200630,1,1,0.09,0.09,74052930030.58,1938332362.26
2,601919.SH,20200430,20200430,20200331,1,1,0.02,0.02,36108895427.03,674234222.4
3,601919.SH,20200430,20200430,20200331,1,1,0.02,0.02,36108895427.03,674234222.4
4,601919.SH,20200331,20200331,20191231,1,1,0.56,0.56,151056682119.72,10349754763.85
5,601919.SH,20191031,20191031,20190930,1,1,0.18,0.18,111617288281.23,3524258726.71
6,601919.SH,20191031,20191031,20190930,1,1,0.18,0.18,111617288281.23,3524258726.71
7,601919.SH,20190831,20190831,20190630,1,1,0.1,0.1,72101161372.87,2168084798.04
8,601919.SH,20190831,20190831,20190630,1,1,0.1,0.1,72101161372.87,2168084798.04
9,601919.SH,20190427,20190427,20190331,1,1,0.06,0.06,35075095504.42,1092388324.29
10,601919.SH,20190330,20190330,20181231,1,1,0.12,0.12,120829528787.97,3026361828.49
11,601919.SH,20181031,20181031,20180930,1,1,0.08,0.08,82130067908.78,2129590266.94
12,601919.SH,20180831,20180831,20180630,1,1,0.004,0.004,45075204712.15,769137725.82
13,601919.SH,20180428,20180428,20180331,1,1,0.02,0.02,21923366326.52,495683560.8
14,601919.SH,20180330,20180330,20171231,1,1,0.26,0.26,90463957861.05,4830685403.42
15,601919.SH,20171031,20171031,20170930,1,1,0.27,0.27,67598753056.0,4566517478.19
16,601919.SH,20170831,20170831,20170630,1,1,0.18,0.18,43468656681.18,3401360097.14
17,601919.SH,20170429,20170429,20170331,1,1,0.03,0.03,20101447987.02,479306762.24
18,601919.SH,20170331,20170331,20161231,1,1,-0.97,-0.97,71160180860.47,-9101232179.17
