,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601988.SH,20201031,20201031,20200930,1,2,0.46,0.46,428956000000.0,155986000000.0
1,601988.SH,20201031,20201031,20200930,1,2,0.46,0.46,428956000000.0,155986000000.0
2,601988.SH,20200831,20200831,20200630,1,2,0.32,0.32,285710000000.0,107812000000.0
3,601988.SH,20200831,20200831,20200630,1,2,,,285710000000.0,
4,601988.SH,20200430,20200430,20200331,1,2,0.17,0.17,148106000000.0,56322000000.0
5,601988.SH,20200328,20200328,20191231,1,2,0.61,0.61,549182000000.0,201891000000.0
6,601988.SH,20191031,20191031,20190930,1,2,0.52,0.52,416333000000.0,171246000000.0
7,601988.SH,20190831,20190831,20190630,1,2,0.38,0.38,276733000000.0,121442000000.0
8,601988.SH,20190430,20190430,20190331,1,2,0.17,0.17,141034000000.0,54788000000.0
9,601988.SH,20190330,20190330,20181231,1,2,0.59,0.59,504107000000.0,192435000000.0
10,601988.SH,20190330,20190330,20181231,1,2,,,504107000000.0,192435000000.0
11,601988.SH,20181030,20181030,20180930,1,2,0.5,0.5,376141000000.0,162748000000.0
12,601988.SH,20180829,20180829,20180630,1,2,0.37,0.37,251447000000.0,115575000000.0
13,601988.SH,20180428,20180428,20180331,1,2,0.16,0.16,126015000000.0,52183000000.0
14,601988.SH,20180330,20180330,20171231,1,2,0.56,0.56,483278000000.0,184986000000.0
15,601988.SH,20171031,20171031,20170930,1,2,0.47,0.47,364072000000.0,155135000000.0
16,601988.SH,20170831,20170831,20170630,1,2,0.35,0.35,248236000000.0,110549000000.0
17,601988.SH,20170429,20170429,20170331,1,2,0.15,0.15,129295000000.0,50327000000.0
18,601988.SH,20170401,20170401,20161231,1,2,0.54,0.54,483630000000.0,184051000000.0
