,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002304.SZ,20201022,20201022,20200930,1,1,4.7826,4.7826,18913631468.62,7188617120.67
1,002304.SZ,20201022,20201022,20200930,1,1,4.7826,4.7826,18913631468.62,7188617120.67
2,002304.SZ,20200829,20200829,20200630,1,1,3.5912,3.5912,13428505838.73,5401783377.8
3,002304.SZ,20200829,20200829,20200630,1,1,3.5912,3.5912,13428505838.73,5401783377.8
4,002304.SZ,20200429,20200429,20200331,1,1,2.6564,2.6564,9268167143.4,4003453217.6
5,002304.SZ,20200429,20200429,20200331,1,1,2.6564,2.6564,9268167143.4,4003453217.6
6,002304.SZ,20200429,20200429,20191231,1,1,4.8991,4.8991,23126476885.07,7386090915.21
7,002304.SZ,20191030,20191030,20190930,1,1,4.7421,4.7421,21097732292.7,7152310735.17
8,002304.SZ,20191030,20191030,20190930,1,1,4.7421,4.7421,21097732292.7,7152310735.17
9,002304.SZ,20190831,20190831,20190630,1,1,3.7039,3.7039,15998582862.74,5584896240.97
10,002304.SZ,20190831,20190831,20190630,1,1,3.7039,3.7039,15998582862.74,5584896240.97
11,002304.SZ,20190430,20190430,20190331,1,1,2.6681,2.6681,10889633584.07,4025174587.2
12,002304.SZ,20190430,20190430,20190331,1,1,2.6681,2.6681,10889633584.07,4025174587.2
13,002304.SZ,20190430,20190430,20181231,1,1,5.385,5.385,24159801994.68,8115329894.5
14,002304.SZ,20190430,20190430,20181231,1,1,5.385,5.385,24159801994.68,8115329894.5
15,002304.SZ,20181027,20181027,20180930,1,1,4.67,4.67,20965660630.72,7039553743.18
16,002304.SZ,20180830,20180830,20180630,1,1,3.32,3.32,14542579775.61,5005460138.5
17,002304.SZ,20180427,20180427,20180331,1,1,2.31,2.31,9537587047.1,3475917162.67
18,002304.SZ,20180427,20180427,20171231,1,1,4.4,4.4,19917942238.16,6618786143.67
19,002304.SZ,20171028,20171028,20170930,1,1,3.7,3.7,16878326032.28,5573309096.84
20,002304.SZ,20170829,20170829,20170630,1,1,2.59,2.59,11530491074.18,3900117293.25
21,002304.SZ,20170428,20170428,20170331,1,1,1.82,1.82,7588577705.68,2737617468.92
22,002304.SZ,20170428,20170428,20161231,1,1,3.87,3.87,17183109620.08,5804929113.99
