,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601225.SH,20201031,20201031,20200930,1,1,1.18,,64100089465.75,14632538196.62
1,601225.SH,20201031,20201031,20200930,1,1,1.18,,64100089465.75,14632538196.62
2,601225.SH,20200826,20200826,20200630,1,1,0.51,,38733447388.86,6955932136.5
3,601225.SH,20200826,20200826,20200630,1,1,0.51,,38733447388.86,6955932136.5
4,601225.SH,20200430,20200430,20200331,1,1,0.24,,18334980772.91,3408539483.81
5,601225.SH,20200430,20200430,20200331,1,1,0.24,,18334980772.91,3408539483.81
6,601225.SH,20200430,20200430,20191231,1,1,1.18,,73403443127.7,16632432030.09
7,601225.SH,20200430,20200430,20191231,1,1,1.18,,73403443127.7,16632432030.09
8,601225.SH,20191031,20191031,20190930,1,1,0.94,,50754774314.6,13122938235.12
9,601225.SH,20191031,20191031,20190930,1,1,0.94,,50754774314.6,13122938235.12
10,601225.SH,20190816,20190816,20190630,1,1,0.6,,32585674141.67,8417853182.66
11,601225.SH,20190816,20190816,20190630,1,1,0.6,,32585674141.67,8417853182.66
12,601225.SH,20190427,20190427,20190331,1,1,0.2819,,14404755231.67,3782101259.54
13,601225.SH,20190427,20190427,20190331,1,1,0.2819,,14404755231.67,3782101259.54
14,601225.SH,20190411,20190411,20181231,1,1,1.1,,57223725979.59,15929157536.05
15,601225.SH,20190411,20190411,20181231,1,1,1.1,,57223725979.59,15929157536.05
16,601225.SH,20181026,20181026,20180930,1,1,0.89,,41131304995.69,13203248974.24
17,601225.SH,20180810,20180810,20180630,1,1,0.59,,26242707974.58,8827351260.19
18,601225.SH,20180426,20180426,20180331,1,1,0.28,,12587430732.5,4288347604.13
19,601225.SH,20180330,20180330,20171231,1,1,1.04,,50927001983.06,15725672965.81
20,601225.SH,20171028,20171028,20170930,1,1,0.81,,39403614156.14,12009988605.67
21,601225.SH,20170826,20170826,20170630,1,1,0.55,,25585951662.67,8041135127.72
22,601225.SH,20170428,20170428,20170331,1,1,0.27,,12273933461.41,3984601308.58
23,601225.SH,20170428,20170428,20161231,1,1,0.28,,33131746363.01,4379710028.52
