,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,000963.SZ,20201027,20201027,20200930,1,1,1.3667,1.3667,25500876607.95,2460315963.21
1,000963.SZ,20200828,20200828,20200630,1,1,0.9894,0.9894,16660934157.64,1775211740.31
2,000963.SZ,20200430,20200430,20200331,1,1,0.6557,0.6557,8598069911.29,1153425789.92
3,000963.SZ,20200430,20200430,20200331,1,1,0.6557,0.6557,8598069911.29,1153425789.92
4,000963.SZ,20200428,20200428,20191231,1,1,1.61,1.61,35445698216.15,2925402654.89
5,000963.SZ,20200428,20200428,20191231,1,1,1.61,1.61,35445698216.15,2925402654.89
6,000963.SZ,20191030,20191030,20190930,1,1,1.2648,1.2648,27627885218.87,2304646955.75
7,000963.SZ,20191030,20191030,20190930,1,1,1.2648,1.2648,27627885218.87,2304646955.75
8,000963.SZ,20190828,20190828,20190630,1,1,0.9123,0.9123,18248667616.98,1663190405.5
9,000963.SZ,20190828,20190828,20190630,1,1,0.9123,0.9123,18248667616.98,1663190405.5
10,000963.SZ,20190430,20190430,20190331,1,1,0.6222,0.6222,9705148188.21,937820233.07
11,000963.SZ,20190430,20190430,20190331,1,1,0.6222,0.6222,9705148188.21,937820233.07
12,000963.SZ,20190419,20190419,20181231,1,1,1.55,1.55,30663374326.27,2395169611.98
13,000963.SZ,20181026,20181026,20180930,1,1,1.2406,1.2406,23204473939.34,1910537325.8
14,000963.SZ,20180822,20180822,20180630,1,1,0.887,0.887,15324950023.49,1363982538.82
15,000963.SZ,20180425,20180425,20180331,1,1,0.6781,0.6781,7836744769.85,690784749.2
16,000963.SZ,20180330,20180330,20171231,1,1,1.83,1.83,27831823148.07,1888215693.21
17,000963.SZ,20171025,20171025,20170930,1,1,1.5319,1.5319,21450870670.15,1563616606.9
18,000963.SZ,20170830,20170830,20170630,1,1,1.0713,1.0713,14090941947.01,1086744975.41
19,000963.SZ,20170425,20170425,20170331,1,1,1.1192,1.1192,7149353940.7,564700183.17
20,000963.SZ,20170309,20170309,20161231,1,1,3.0,3.0,25379667502.88,1535410264.77
