,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600600.SH,20201030,20201030,20200930,1,1,2.204,2.203,24422079478.0,3111124025.0
1,600600.SH,20201030,20201030,20200930,1,1,2.204,2.203,24422079478.0,3111124025.0
2,600600.SH,20200831,20200831,20200630,1,1,1.373,1.373,15678991336.0,1939446825.0
3,600600.SH,20200430,20200430,20200331,1,1,0.398,0.398,6292946111.0,554101448.0
4,600600.SH,20200430,20200430,20200331,1,1,0.398,0.398,6292946111.0,554101448.0
5,600600.SH,20200330,20200330,20191231,1,1,1.371,1.371,27983760363.0,1929116393.0
6,600600.SH,20191029,20191029,20190930,1,1,1.914,1.914,24896834162.0,2727104090.0
7,600600.SH,20191029,20191029,20190930,1,1,1.914,1.914,24896834162.0,2727104090.0
8,600600.SH,20190816,20190816,20190630,1,1,,,,
9,600600.SH,20190816,20190816,20190630,1,1,1.207,1.207,16550665464.0,1725540784.0
10,600600.SH,20190430,20190430,20190331,1,1,0.598,0.598,7951216293.0,843674582.0
11,600600.SH,20190329,20190329,20181231,1,1,1.053,1.053,26575255205.0,1561011454.0
12,600600.SH,20181029,20181029,20180930,1,1,1.554,1.554,23640829195.0,2250881662.0
13,600600.SH,20180829,20180829,20180630,1,1,0.964,0.964,15153690513.0,1396211018.0
14,600600.SH,20180427,20180427,20180331,1,1,0.494,0.494,7251708139.0,703862680.0
15,600600.SH,20180328,20180328,20171231,1,1,0.935,0.935,26277051684.0,1382255641.0
16,600600.SH,20171031,20171031,20170930,1,1,1.384,1.384,23384988885.0,1996502696.0
17,600600.SH,20170831,20170831,20170630,1,1,0.85,0.85,15062721002.0,1224911527.0
18,600600.SH,20170428,20170428,20170331,1,1,0.429,0.429,7039943927.0,605785086.0
19,600600.SH,20170331,20170331,20161231,1,1,0.772,0.772,26106343738.0,1105698452.0
