,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600919.SH,20201030,20201030,20200930,1,2,1.04,0.88,37525232000.0,12454027000.0
1,600919.SH,20200815,20200815,20200630,1,2,0.71,0.6,25056803000.0,8429752000.0
2,600919.SH,20200815,20200815,20200630,1,2,,,25056803000.0,8429752000.0
3,600919.SH,20200429,20200429,20200331,1,2,0.37,0.31,13103836000.0,4378040000.0
4,600919.SH,20200411,20200411,20191231,1,2,1.18,1.04,44974014000.0,14959779000.0
5,600919.SH,20191030,20191030,20190930,1,2,1.03,0.91,33219803000.0,12183932000.0
6,600919.SH,20191030,20191030,20190930,1,2,1.03,0.91,33219803000.0,12183932000.0
7,600919.SH,20190821,20190821,20190630,1,2,0.68,0.62,21916700000.0,8032158000.0
8,600919.SH,20190821,20190821,20190630,1,2,,,,
9,600919.SH,20190427,20190427,20190331,1,2,0.33,0.32,11124835000.0,3835500000.0
10,600919.SH,20190427,20190427,20181231,1,2,1.04,1.04,35223988000.0,13262508000.0
11,600919.SH,20181030,20181030,20180930,1,2,0.89,0.89,26069145000.0,10386111000.0
12,600919.SH,20180821,20180821,20180630,1,2,0.59,0.59,17217634000.0,6917554000.0
13,600919.SH,20180427,20180427,20180331,1,2,0.29,0.29,8611740000.0,3323972000.0
14,600919.SH,20180425,20180425,20171231,1,2,1.03,1.03,33839211000.0,12015970000.0
15,600919.SH,20171031,20171031,20170930,1,2,0.8,0.8,25578197000.0,9277198000.0
16,600919.SH,20170830,20170830,20170630,1,2,0.54,0.54,17020342000.0,6221358000.0
17,600919.SH,20170427,20170427,20170331,1,2,0.26,0.26,8534521000.0,3009378000.0
18,600919.SH,20170320,20170320,20161231,1,2,0.98,0.98,31359045000.0,10636928000.0
19,600919.SH,20170427,20170427,20160331,1,2,0.26,0.26,8041590000.0,2692415000.0
