,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002371.SZ,20201027,20201027,20200930,1,1,0.6655,0.6654,3835578894.53,388135407.4
1,002371.SZ,20200831,20200831,20200630,1,1,0.3735,0.3735,2176996774.42,217012865.31
2,002371.SZ,20200425,20200425,20200331,1,1,0.054,0.054,937940633.62,35818904.3
3,002371.SZ,20200425,20200425,20191231,1,1,0.6708,0.6708,4058312881.7,369653491.9
4,002371.SZ,20191031,20191031,20190930,1,1,0.479,0.479,2736629592.39,263160288.67
5,002371.SZ,20191031,20191031,20190930,1,1,0.479,0.479,2736629592.39,263160288.67
6,002371.SZ,20190815,20190815,20190630,1,1,0.2807,0.2807,1654642957.58,156123664.91
7,002371.SZ,20190815,20190815,20190630,1,1,0.2807,0.2807,1654642957.58,156123664.91
8,002371.SZ,20190430,20190430,20190331,1,1,0.0435,0.0435,707938610.32,28072894.99
9,002371.SZ,20190424,20190424,20181231,1,1,0.5102,0.5102,3323850956.54,282848701.39
10,002371.SZ,20181027,20181027,20180930,1,1,0.3682,0.3682,2101147117.49,198676828.38
11,002371.SZ,20180825,20180825,20180630,1,1,0.2598,0.2598,1394741305.78,134772054.25
12,002371.SZ,20180428,20180428,20180331,1,1,0.0335,0.0335,542427314.3,18423657.07
13,002371.SZ,20180412,20180412,20171231,1,1,0.2743,0.2743,2222818469.69,167383166.28
14,002371.SZ,20171030,20171030,20170930,1,1,0.1752,0.1752,1549686642.83,107309141.19
15,002371.SZ,20170824,20170824,20170630,1,1,0.1153,0.1153,1045242158.73,71114420.99
16,002371.SZ,20170422,20170422,20170331,1,1,0.0035,0.0035,414526271.0,6716173.77
17,002371.SZ,20170316,20170316,20161231,1,1,0.2202,0.2202,1622387417.9,137947831.72
