,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600018.SH,20201031,20201031,20200930,1,1,0.2593,0.2593,19214860071.97,6745459022.13
1,600018.SH,20201031,20201031,20200930,1,1,0.2593,0.2593,19214860071.97,6745459022.13
2,600018.SH,20200828,20200828,20200630,1,1,0.1656,0.1656,12038672650.45,4328854036.44
3,600018.SH,20200430,20200430,20200331,1,1,0.0719,0.0719,5398535323.89,1897923894.72
4,600018.SH,20200430,20200430,20200331,1,1,0.0719,0.0719,5398535323.89,1897923894.72
5,600018.SH,20200410,20200410,20191231,1,1,0.3911,0.3911,36101631985.21,9925845382.34
6,600018.SH,20191031,20191031,20190930,1,1,0.292,0.292,26610004575.57,7566873258.27
7,600018.SH,20191031,20191031,20190930,1,1,0.292,0.292,26610004575.57,7566873258.27
8,600018.SH,20190801,20190801,20190630,1,1,0.1887,0.1887,17198832228.65,4880941188.89
9,600018.SH,20190801,20190801,20190630,1,1,0.1887,0.1887,17198832228.65,4880941188.89
10,600018.SH,20190430,20190430,20190331,1,1,0.0829,0.0829,8158765321.87,2132185916.83
11,600018.SH,20190430,20190430,20190331,1,1,0.0829,0.0829,8158765321.87,2132185916.83
12,600018.SH,20190328,20190328,20181231,1,1,0.4434,0.4434,38042544621.37,11472021103.16
13,600018.SH,20181031,20181031,20180930,1,1,0.2205,0.2205,26083892275.18,5984947888.18
14,600018.SH,20180830,20180830,20180630,1,1,0.1461,0.1461,17509798030.81,3994224347.76
15,600018.SH,20180428,20180428,20180331,1,1,0.0712,0.0712,8643783336.98,1896342163.95
16,600018.SH,20180328,20180328,20171231,1,1,0.4978,0.4978,37423946226.91,12846413455.93
17,600018.SH,20171031,20171031,20170930,1,1,0.2055,0.2055,25215351178.91,5765489289.76
18,600018.SH,20170830,20170830,20170630,1,1,0.1455,0.1455,16718310109.76,4029169449.1
19,600018.SH,20170429,20170429,20170331,1,1,0.0493,0.0493,7992518197.87,1443011380.86
20,600018.SH,20170329,20170329,20161231,1,1,0.2994,0.2994,31359178524.08,8087901515.79
