,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601360.SH,20201031,20201031,20200930,1,1,0.25,0.25,7973860000.0,1647255000.0
1,601360.SH,20200829,20200829,20200630,1,1,0.17,0.17,4971580000.0,1071072000.0
2,601360.SH,20200424,20200424,20200331,1,1,0.05,0.05,2250329000.0,332160000.0
3,601360.SH,20200424,20200424,20191231,1,1,0.88,0.88,12841095000.0,5949509000.0
4,601360.SH,20191031,20191031,20190930,1,1,0.77,0.77,9521817000.0,5165452000.0
5,601360.SH,20190827,20190827,20190630,1,1,0.6,0.6,5924501000.0,4031763000.0
6,601360.SH,20190827,20190827,20190630,1,1,0.6,0.6,5924501000.0,4031763000.0
7,601360.SH,20190430,20190430,20190331,1,1,0.1,0.1,2702658000.0,622526000.0
8,601360.SH,20190416,20190416,20181231,1,1,0.53,0.53,13129263000.0,3508298000.0
9,601360.SH,20181031,20181031,20180930,1,1,0.38,0.38,9448967000.0,2507268000.0
10,601360.SH,20180829,20180829,20180630,1,1,0.23,0.23,6025111000.0,1553205000.0
11,601360.SH,20180427,20180427,20180331,1,1,0.07,0.07,2751992000.0,481868000.0
12,601360.SH,20180404,20180404,20171231,1,1,,,12238113000.0,3421776000.0
13,601360.SH,20171028,20171028,20170930,1,1,0.1129,0.1129,1584430242.96,46898016.11
14,601360.SH,20170818,20170818,20170630,1,1,0.0658,0.0658,1010158657.51,26865058.96
15,601360.SH,20170427,20170427,20170331,1,1,0.0413,0.0413,476671100.02,15918912.53
16,601360.SH,20170330,20170330,20161231,1,1,0.4024,0.4015,2417247296.62,169483857.02
