,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600109.SH,20201030,20201030,20200930,1,4,0.518,0.518,4728001839.98,1568886887.57
1,600109.SH,20200828,20200828,20200630,1,4,0.331,0.331,2896226793.37,1003510159.52
2,600109.SH,20200828,20200828,20200630,1,4,0.331,0.331,2896226793.37,1003510159.52
3,600109.SH,20200429,20200429,20200331,1,4,0.157,0.157,1391725775.44,476036822.79
4,600109.SH,20200429,20200429,20200331,1,4,0.157,0.157,1391725775.44,476036822.79
5,600109.SH,20200402,20200402,20191231,1,4,0.429,0.429,4349514734.0,1298062878.86
6,600109.SH,20191030,20191030,20190930,1,4,0.29,0.29,2903822462.35,873077371.01
7,600109.SH,20190830,20190830,20190630,1,4,0.205,0.205,1913484093.61,621147349.68
8,600109.SH,20190830,20190830,20190630,1,4,,,1913484093.61,621147349.68
9,600109.SH,20190430,20190430,20190331,1,4,0.133,0.133,1078029074.95,401590263.9
10,600109.SH,20190329,20190329,20181231,1,4,0.334,0.334,3766119304.82,1023121564.26
11,600109.SH,20181030,20181030,20180930,1,4,0.235,0.235,2498172393.64,725294849.77
12,600109.SH,20180829,20180829,20180630,1,4,0.164,0.164,1674011155.31,505343165.88
13,600109.SH,20180426,20180426,20180331,1,4,0.09,0.09,831009825.82,271965034.72
14,600109.SH,20180329,20180329,20171231,1,4,0.397,0.397,4390587320.59,1202326686.44
15,600109.SH,20171030,20171030,20170930,1,4,0.291,0.291,3182614302.85,875170050.7
16,600109.SH,20170830,20170830,20170630,1,4,0.182,0.182,2018086891.15,547438176.59
17,600109.SH,20170427,20170427,20170331,1,4,0.094,0.094,1039880534.98,283309984.75
18,600109.SH,20170412,20170412,20161231,1,4,0.429,0.429,4671462425.22,1293531644.91
