,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601600.SH,20201028,20201028,20200930,1,1,0.014,0.014,133154521000.0,949325000.0
1,601600.SH,20200828,20200828,20200630,1,1,-0.006,-0.006,84108752000.0,229842000.0
2,601600.SH,20200828,20200828,20200630,1,1,-0.006,-0.006,84108752000.0,229842000.0
3,601600.SH,20200429,20200429,20200331,1,1,-0.002,-0.002,39666127000.0,133776000.0
4,601600.SH,20200327,20200327,20191231,1,1,0.037,0.037,190074161000.0,1488081000.0
5,601600.SH,20200327,20200327,20191231,1,1,0.037,0.037,190074161000.0,1488081000.0
6,601600.SH,20191030,20191030,20190930,1,1,0.038,0.038,145708612000.0,1460288000.0
7,601600.SH,20191030,20191030,20190930,1,1,0.038,0.038,145708612000.0,1460288000.0
8,601600.SH,20190828,20190828,20190630,1,1,0.035,0.035,94940104000.0,1170015000.0
9,601600.SH,20190828,20190828,20190630,1,1,0.035,0.035,94940104000.0,1170015000.0
10,601600.SH,20190430,20190430,20190331,1,1,0.023,0.023,44113000000.0,540860000.0
11,601600.SH,20190329,20190329,20181231,1,1,0.044,0.044,180240154000.0,1607828000.0
12,601600.SH,20181026,20181026,20180930,1,1,0.084,0.084,125716924000.0,2337716000.0
13,601600.SH,20180816,20180816,20180630,1,1,0.0476,0.0476,82056113000.0,1360713000.0
14,601600.SH,20180424,20180424,20180331,1,1,0.019,0.019,36670187000.0,490829000.0
15,601600.SH,20180323,20180323,20171231,1,1,0.09,0.09,180080750000.0,2363949000.0
16,601600.SH,20171027,20171027,20170930,1,1,0.09,0.09,139855577000.0,2217808000.0
17,601600.SH,20170818,20170818,20170630,1,1,0.05,0.05,91310570000.0,1242879000.0
18,601600.SH,20170426,20170426,20170331,1,1,0.024,0.024,40909460000.0,657910000.0
19,601600.SH,20170324,20170324,20161231,1,1,0.02,0.02,144065518000.0,1255455000.0
