,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600369.SH,20201031,20201031,20200930,1,4,0.13,0.13,2343659090.92,713512631.79
1,600369.SH,20201031,20201031,20200930,1,4,0.13,0.13,2343659090.92,713512631.79
2,600369.SH,20200831,20200831,20200630,1,4,0.08,0.08,1621940811.21,395855701.97
3,600369.SH,20200831,20200831,20200630,1,4,,,1621940811.21,
4,600369.SH,20200430,20200430,20200331,1,4,0.04,0.04,569566987.99,213884866.21
5,600369.SH,20200430,20200430,20191231,1,4,0.18,0.18,3488837437.18,964502673.18
6,600369.SH,20191031,20191031,20190930,1,4,0.12,0.12,2331210913.48,655971466.13
7,600369.SH,20191031,20191031,20190930,1,4,0.12,0.12,2331210913.48,655971466.13
8,600369.SH,20190824,20190824,20190630,1,4,0.09,0.09,1709818323.05,478996262.92
9,600369.SH,20190824,20190824,20190630,1,4,0.09,0.09,1709818323.05,478996262.92
10,600369.SH,20190429,20190429,20190331,1,4,0.07,0.07,1138975900.32,428687966.57
11,600369.SH,20190429,20190429,20190331,1,4,0.07,0.07,1138975900.32,428687966.57
12,600369.SH,20190330,20190330,20181231,1,4,0.04,0.04,2744154393.47,215225572.12
13,600369.SH,20181031,20181031,20180930,1,4,0.05,0.05,1828124137.07,300237028.13
14,600369.SH,20180831,20180831,20180630,1,4,0.05,0.05,1415741148.78,315411291.67
15,600369.SH,20180428,20180428,20180331,1,4,0.05,0.05,717663754.28,261199602.15
16,600369.SH,20180331,20180331,20171231,1,4,0.12,0.12,3060764762.1,690882061.83
17,600369.SH,20171031,20171031,20170930,1,4,0.1,0.1,2227012621.83,602673181.96
18,600369.SH,20170830,20170830,20170630,1,4,0.06,0.06,1365934880.99,373367421.41
19,600369.SH,20170429,20170429,20170331,1,4,0.0042,0.0042,507041315.41,22224329.04
20,600369.SH,20170414,20170414,20161231,1,4,0.16,0.16,3631659620.9,912701377.38
