Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,600019.SH,20210226,7.52,6.54,8.16,6.36,2686085998.0,19591514260.0
1,600019.SH,20210129,6.56,5.96,7.2,5.84,3414463691.0,22371389418.0
2,600019.SH,20201231,5.95,6.29,6.47,5.82,2255533547.0,13698490904.0
3,600019.SH,20201130,6.21,5.34,6.65,5.33,3038641174.0,18964407329.0
4,600019.SH,20201030,5.34,5.03,5.59,4.99,1626588994.0,8594286838.0
5,600019.SH,20200930,4.99,4.94,5.15,4.9,1270928524.0,6391012680.0
6,600019.SH,20200831,4.94,4.95,5.11,4.85,1401118208.0,6966458899.0
