Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,601998.SH,20210226,5.23,5.22,5.47,5.17,867188783.0,4597582980.0
1,601998.SH,20210129,5.23,5.09,5.32,5.05,732603875.0,3777186703.0
2,601998.SH,20201231,5.11,5.27,5.43,5.05,565593830.0,2934995002.0
3,601998.SH,20201130,5.24,5.07,5.63,5.04,630425434.0,3306783198.0
4,601998.SH,20201030,5.05,5.09,5.38,5.04,359782096.0,1873294537.0
5,601998.SH,20200930,5.05,5.19,5.22,5.02,293718191.0,1505163635.0
6,601998.SH,20200831,5.22,5.17,5.57,5.15,628408240.0,3313391287.0
