Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,000625.SZ,20210226,18.15,17.16,20.46,16.6,1769329053.0,33105448107.2
1,000625.SZ,20210129,17.24,21.2,24.7,16.74,2797805139.0,58195843195.69
2,000625.SZ,20201231,21.88,24.91,28.38,21.03,4079761707.0,98180845299.66
3,000625.SZ,20201130,25.26,16.72,26.04,15.9,3587451625.0,74578944820.82
4,000625.SZ,20201030,16.52,13.95,17.64,13.77,1063750047.0,16710698166.11
5,000625.SZ,20200930,13.43,11.74,15.53,11.74,1193526377.0,16096936043.71
6,000625.SZ,20200831,11.71,11.09,12.25,10.5,996466021.0,11378883149.02
