Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,603259.SH,20210226,143.68,166.34,188.28,138.25,261967566.0,43423565477.0
1,603259.SH,20210129,166.34,135.1,184.12,134.68,348127302.0,53917839910.0
2,603259.SH,20201231,134.72,103.0,136.55,102.8,315439140.0,37431913958.0
3,603259.SH,20201130,103.33,113.67,121.8,100.13,302172500.0,33672236984.0
4,603259.SH,20201030,112.72,103.0,117.24,100.0,194619037.0,21076824003.0
5,603259.SH,20200930,101.5,109.32,112.08,93.91,317506316.0,31980960132.0
6,603259.SH,20200831,109.91,113.06,118.45,103.0,314599851.0,34548491844.0
