Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,601857.SH,20210226,4.36,4.09,4.54,4.05,2423900971.0,10532542506.0
1,601857.SH,20210129,4.09,4.15,4.4,4.08,2102518919.0,8918780981.0
2,601857.SH,20201231,4.15,4.28,4.33,4.1,1657721285.0,6977333343.0
3,601857.SH,20201130,4.31,4.06,4.44,4.04,2426743168.0,10304923388.0
4,601857.SH,20201030,4.07,4.12,4.19,4.04,951350733.0,3909966955.0
5,601857.SH,20200930,4.11,4.42,4.43,4.07,1445104787.0,6133427465.0
6,601857.SH,20200831,4.43,4.45,4.56,4.4,1915279589.0,8580317476.0
