Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,002050.SZ,20210226,24.18,23.0,27.08,22.75,581493129.0,14455953124.46
1,002050.SZ,20210129,22.97,26.5,28.15,22.7,806185152.0,20817849773.98
2,002050.SZ,20201231,24.65,23.21,25.35,21.23,869080401.0,20352125573.64
3,002050.SZ,20201130,23.42,24.71,27.66,22.7,683777413.0,17027592333.96
4,002050.SZ,20201030,24.45,22.94,25.58,21.61,467930198.0,10922771565.94
5,002050.SZ,20200930,22.2,22.88,24.58,20.12,557543707.0,12279943915.52
6,002050.SZ,20200831,22.6,23.96,24.7,20.54,752131152.0,16827148250.16
