Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,600104.SH,20210226,21.25,21.74,22.97,20.68,753234394.0,16418888443.0
1,600104.SH,20210129,21.94,24.0,27.32,21.7,1925085900.0,46825821188.0
2,600104.SH,20201231,24.44,26.09,26.79,23.1,1690321229.0,41491744925.0
3,600104.SH,20201130,26.51,23.48,28.8,23.05,1985171641.0,52234482230.0
4,600104.SH,20201030,23.15,19.39,24.02,19.35,828342367.0,17642045889.0
5,600104.SH,20200930,19.13,18.59,20.6,18.52,1065908186.0,20826789962.0
6,600104.SH,20200831,18.66,18.26,19.58,18.01,929284158.0,17256358634.0
