Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,300413.SZ,20210226,64.15,82.98,86.27,63.7,196410675.0,14733725435.23
1,300413.SZ,20210129,81.0,72.69,93.01,66.2,243968239.0,19389943661.94
2,300413.SZ,20201231,72.5,67.02,72.66,63.0,182933182.0,12313820516.1
3,300413.SZ,20201130,68.56,75.5,81.44,61.42,217061942.0,15270383259.01
4,300413.SZ,20201030,74.0,68.65,81.73,67.0,119572211.0,8932022445.68
5,300413.SZ,20200930,67.4,70.24,74.9,62.44,157675944.0,10729837733.67
6,300413.SZ,20200831,71.0,68.55,72.85,59.13,228118296.0,14838059901.7
