Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,000895.SZ,20210226,46.04,47.0,52.98,45.62,292059972.0,14193351671.45
1,000895.SZ,20210129,46.99,46.94,54.98,45.55,488811007.0,24641691592.43
2,000895.SZ,20201231,46.94,46.11,49.95,44.2,296338599.0,13989117893.77
3,000895.SZ,20201130,46.12,49.4,52.22,45.79,233517128.0,11487984344.42
4,000895.SZ,20201030,50.0,53.55,55.88,44.44,208142570.0,10641549644.18
5,000895.SZ,20200930,52.93,63.05,63.33,50.5,281098200.0,15274120703.17
6,000895.SZ,20200831,63.5,54.77,65.65,50.57,338087334.0,18996982198.44
