Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,000703.SZ,20210226,17.97,13.0,20.35,12.9,1773585372.0,30459601838.41
1,000703.SZ,20210129,12.99,12.8,15.25,12.55,979419861.0,13428274885.53
2,000703.SZ,20201231,12.8,12.77,13.1,11.59,670450339.0,8324776789.57
3,000703.SZ,20201130,12.7,11.45,14.5,11.32,1331097106.0,17594172967.57
4,000703.SZ,20201030,11.52,10.6,12.29,10.44,461021966.0,5344770605.89
5,000703.SZ,20200930,10.38,12.34,12.65,10.26,546160865.0,6418405705.08
6,000703.SZ,20200831,12.45,10.2,12.71,10.0,793047439.0,8809050089.55
