Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,000651.SZ,20210226,59.0,56.51,61.8,55.75,736678084.0,43476160763.45
1,000651.SZ,20210129,56.3,61.8,66.78,55.88,1012949529.0,62907340490.28
2,000651.SZ,20201231,61.94,66.2,69.79,58.69,1059351480.0,66908843575.54
3,000651.SZ,20201130,66.64,58.1,69.5,58.1,1179876723.0,77278178230.09
4,000651.SZ,20201030,58.43,54.47,59.56,54.11,753293830.0,43384249781.78
5,000651.SZ,20200930,53.3,54.3,56.95,53.0,804496674.0,44187745372.97
6,000651.SZ,20200831,54.5,57.16,57.63,52.37,1224437534.0,67997027505.49
