Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,603392.SH,20210226,249.59,325.0,344.7,243.24,26704866.0,7972460478.0
1,603392.SH,20210129,324.0,204.87,341.88,204.0,45040823.0,12276261223.0
2,603392.SH,20201231,201.53,169.81,211.99,169.0,31513512.0,6101148927.0
3,603392.SH,20201130,169.5,192.96,217.9,168.8,19939484.0,3756867811.0
4,603392.SH,20201030,192.5,187.34,205.98,168.09,19654453.0,3716020609.0
5,603392.SH,20200930,184.6,217.54,225.5,166.0,34141027.0,6549322749.0
6,603392.SH,20200831,217.53,256.0,296.8,191.57,62398540.0,14791147884.0
