Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,600886.SH,20210226,8.35,8.63,8.81,8.12,367576992.0,3104612850.0
1,600886.SH,20210129,8.69,8.66,9.1,8.45,365129961.0,3193520136.0
2,600886.SH,20201231,8.64,9.52,9.58,8.37,365495101.0,3213156495.0
3,600886.SH,20201130,9.47,9.24,9.95,8.9,334738703.0,3147234105.0
4,600886.SH,20201030,9.24,9.1,9.37,8.83,216344670.0,1964074893.0
5,600886.SH,20200930,9.02,9.09,9.62,8.9,321177274.0,2962576451.0
6,600886.SH,20200831,9.06,8.65,9.58,8.49,535453727.0,4819758962.0
