Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,603369.SH,20210226,49.23,55.65,63.3,47.05,225089974.0,12767787961.0
1,603369.SH,20210129,55.77,57.37,67.98,55.0,364710637.0,22000703971.0
2,603369.SH,20201231,57.38,48.65,59.8,48.47,344429924.0,18852647594.0
3,603369.SH,20201130,48.62,50.31,56.75,48.27,360118872.0,18573678858.0
4,603369.SH,20201030,51.85,45.16,54.99,44.05,177581308.0,8873985398.0
5,603369.SH,20200930,44.42,54.45,55.2,43.1,195815715.0,9388857612.0
6,603369.SH,20200831,54.48,43.86,56.9,40.0,255134673.0,12038381937.0
