Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,600606.SH,20210226,5.63,5.38,6.02,5.08,747925676.0,4165488137.0
1,600606.SH,20210129,5.39,5.83,6.33,5.35,906431314.0,5238350259.0
2,600606.SH,20201231,5.83,6.41,6.67,5.61,861168976.0,5314129877.0
3,600606.SH,20201130,6.44,6.11,6.64,6.11,1025375689.0,6511356240.0
4,600606.SH,20201030,6.19,6.48,6.68,6.02,612346524.0,3895256513.0
5,600606.SH,20200930,6.37,7.69,7.74,6.33,1098617235.0,7791167533.0
6,600606.SH,20200831,7.65,8.19,9.15,7.55,2420578574.0,20021907657.0
