Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,600795.SH,20210226,2.09,2.1,2.17,2.03,566935390.0,1187920026.0
1,600795.SH,20210129,2.1,2.24,2.25,2.05,860191983.0,1831483777.0
2,600795.SH,20201231,2.25,2.16,2.3,2.03,1953034914.0,4242608439.0
3,600795.SH,20201130,2.15,1.98,2.2,1.98,1167036340.0,2465651687.0
4,600795.SH,20201030,1.96,2.04,2.08,1.96,459298882.0,928626102.0
5,600795.SH,20200930,2.02,2.04,2.19,2.01,1357851843.0,2872392276.0
6,600795.SH,20200831,2.05,2.04,2.2,2.02,1715427548.0,3577185480.0
