Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,002841.SZ,20210226,127.34,139.29,147.41,126.0,29969618.0,4156197513.41
1,002841.SZ,20210129,136.4,114.31,144.26,99.59,40726839.0,4753756327.05
2,002841.SZ,20201231,115.03,106.66,115.76,104.2,28477209.0,3084280832.97
3,002841.SZ,20201130,107.27,103.0,112.33,98.61,26622702.0,2787812081.43
4,002841.SZ,20201030,102.75,98.5,104.66,94.31,17768023.0,1758138481.04
5,002841.SZ,20200930,97.41,100.0,101.99,91.62,26075163.0,2546952368.97
6,002841.SZ,20200831,100.08,104.2,107.54,94.35,32266193.0,3237580550.7
