Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,600346.SH,20210226,36.14,38.12,49.8,35.32,873238577.0,36781558344.0
1,600346.SH,20210129,38.6,27.68,44.75,27.18,834856812.0,30246310854.0
2,600346.SH,20201231,27.97,25.92,28.98,23.94,695927885.0,18015449414.0
3,600346.SH,20201130,26.09,19.3,27.6,19.13,879220728.0,21039271278.0
4,600346.SH,20201030,19.3,18.89,21.24,18.61,381405181.0,7600409800.0
5,600346.SH,20200930,18.56,20.96,21.64,18.32,537239165.0,10538969474.0
6,600346.SH,20200831,21.03,16.38,21.65,16.2,1190845870.0,22780765913.0
