Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,601808.SH,20210226,17.6,14.42,21.29,14.28,405075031.0,7349819910.0
1,601808.SH,20210129,14.6,12.8,16.85,12.65,394450825.0,5969015327.0
2,601808.SH,20201231,12.77,12.88,14.14,12.57,250227035.0,3324164075.0
3,601808.SH,20201130,13.08,10.81,14.74,10.4,322805349.0,4119398356.0
4,601808.SH,20201030,10.86,11.85,12.09,10.85,74984441.0,873540307.0
5,601808.SH,20200930,11.59,13.16,13.16,11.41,166574447.0,2037332679.0
6,601808.SH,20200831,13.21,13.83,14.31,13.11,278519643.0,3812110537.0
