Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,000333.SZ,20210226,93.08,96.33,108.0,88.83,827839387.0,79872510085.86
1,000333.SZ,20210129,96.33,98.9,105.71,93.68,710446440.0,71017793998.63
2,000333.SZ,20201231,98.44,86.25,98.98,83.33,680042586.0,60746300860.74
3,000333.SZ,20201130,86.85,79.01,95.32,79.0,767074580.0,68024441705.74
4,000333.SZ,20201030,77.87,73.06,82.5,72.3,340480256.0,26011519189.51
5,000333.SZ,20200930,72.6,70.56,73.63,64.58,520728994.0,36174141460.78
6,000333.SZ,20200831,70.54,72.0,74.74,67.09,488098667.0,34469490536.25
