Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,002602.SZ,20210226,6.28,6.18,6.87,5.85,1077006712.0,6888463731.6
1,002602.SZ,20210129,6.21,7.13,7.25,6.06,1479532187.0,9869619566.0
2,002602.SZ,20201231,7.11,7.81,8.33,6.58,1335009515.0,10084089197.7
3,002602.SZ,20201130,7.84,8.29,8.49,7.51,1140319911.0,9081004004.8
4,002602.SZ,20201030,8.53,9.62,9.98,8.42,835704481.0,7526882940.2
5,002602.SZ,20200930,9.52,11.1,11.52,9.48,1133745810.0,12126764753.3
6,002602.SZ,20200831,11.07,12.1,12.31,10.13,1968357004.0,21747619473.6
