Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,002311.SZ,20210226,79.5,66.01,89.0,64.12,195925534.0,15213727837.72
1,002311.SZ,20210129,65.81,65.3,73.87,61.0,243547945.0,16198995035.24
2,002311.SZ,20201231,65.5,55.78,66.48,55.78,203549730.0,12520034253.51
3,002311.SZ,20201130,56.29,62.02,63.39,54.6,168600758.0,9946631975.06
4,002311.SZ,20201030,61.59,61.5,65.35,54.91,144483421.0,8799717195.94
5,002311.SZ,20200930,61.33,70.82,75.66,57.32,213690480.0,13471946515.42
6,002311.SZ,20200831,70.77,65.04,73.0,63.51,141146887.0,9633371661.13
