Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,601100.SH,20210226,95.0,116.85,131.29,93.11,144996512.0,16513629346.0
1,601100.SH,20210129,117.17,113.1,137.66,110.58,184318156.0,22540915376.0
2,601100.SH,20201231,113.0,91.5,114.02,90.3,120506603.0,12160649471.0
3,601100.SH,20201130,91.53,75.76,94.69,75.66,137380597.0,11948941808.0
4,601100.SH,20201030,75.66,72.2,79.99,67.5,86414334.0,6483237617.0
5,601100.SH,20200930,71.4,65.6,73.99,60.66,129204821.0,8907266600.0
6,601100.SH,20200831,65.51,61.15,68.3,59.21,126879582.0,8007800108.0
