Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,600705.SH,20210226,4.11,4.1,4.27,3.87,554047266.0,2256259535.0
1,600705.SH,20210129,4.11,4.38,4.78,4.07,1348090587.0,6088721817.0
2,600705.SH,20201231,4.38,4.64,4.82,4.12,937020318.0,4154947441.0
3,600705.SH,20201130,4.65,4.35,4.84,4.32,904811480.0,4118486243.0
4,600705.SH,20201030,4.37,4.46,4.64,4.15,423387928.0,1881686144.0
5,600705.SH,20200930,4.39,5.04,5.08,4.35,765903360.0,3582920524.0
6,600705.SH,20200831,5.03,4.8,5.79,4.75,2268307436.0,12085742805.0
