Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,002600.SZ,20210226,10.17,10.42,11.06,9.43,898621448.0,9337245712.55
1,002600.SZ,20210129,10.31,11.97,12.92,9.98,1881606473.0,21928402957.48
2,002600.SZ,20201231,11.99,14.18,14.88,11.64,1848782930.0,24881156459.93
3,002600.SZ,20201130,14.21,13.03,14.48,12.22,1622927959.0,21692395823.23
4,002600.SZ,20201030,13.03,11.5,14.55,11.5,1886914758.0,24261086547.27
5,002600.SZ,20200930,11.19,11.8,12.42,10.66,1072566023.0,12347975499.2
6,002600.SZ,20200831,11.96,12.0,12.86,10.94,2503532829.0,29712543649.67
