Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,603833.SH,20210226,151.53,149.6,170.0,145.0,42150913.0,6689724065.0
1,603833.SH,20210129,149.6,136.66,159.55,118.5,56320895.0,7672726468.0
2,603833.SH,20201231,134.5,128.5,135.19,117.64,37122842.0,4722555254.0
3,603833.SH,20201130,127.58,124.75,139.0,123.15,41247882.0,5395924098.0
4,603833.SH,20201030,122.89,110.0,130.25,105.88,27705754.0,3245186786.0
5,603833.SH,20200930,107.77,100.78,117.48,100.51,51427961.0,5578579601.0
6,603833.SH,20200831,101.0,89.93,109.99,88.4,49245179.0,4949890572.0
