Unnamed: 0,ts_code,trade_date,month_close,month_open,month_high,month_low,month_vol,month_amount
0,002916.SZ,20210226,110.01,107.52,118.63,102.65,80146423.0,8887963147.82
1,002916.SZ,20210129,107.34,108.06,139.88,106.0,178294967.0,22536558970.44
2,002916.SZ,20201231,108.06,106.47,118.78,102.0,114560157.0,12592132091.14
3,002916.SZ,20201130,106.74,108.4,125.62,99.99,127531769.0,14374099278.21
4,002916.SZ,20201030,107.8,118.45,127.4,103.09,72408504.0,8453145873.74
5,002916.SZ,20200930,116.5,139.0,142.9,112.5,118983948.0,14655421815.09
6,002916.SZ,20200831,138.65,155.3,165.55,133.33,121486824.0,17790529345.85
