Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,603195.SH,20201029,20201029,20200930,9484193850.06,2991442214.68
1,603195.SH,20201029,20201029,20200930,9484193850.06,2991442214.68
2,603195.SH,20200818,20200818,20200630,8670441565.2,2916194247.06
3,603195.SH,20200427,20200427,20200331,8662475791.35,1278256667.85
4,603195.SH,20200427,20200427,20200331,8662475791.35,1278256667.85
5,603195.SH,20200427,20200427,20191231,5641453620.15,1829650041.39
6,603195.SH,20200107,20200107,20190930,5348911156.49,2047832062.32
7,603195.SH,20200107,20200107,20190630,5019833954.94,2382394624.37
8,603195.SH,20200107,20200107,20181231,3523522411.42,1882263456.78
9,603195.SH,20180928,20180928,20180331,2400928400.0,2000724500.0
10,603195.SH,20200107,20200107,20171231,2588860301.85,2385938020.26
11,603195.SH,20200107,20200107,20161231,2573558579.88,1470644349.57
12,603195.SH,20180928,20180928,20151231,1925213600.0,1050854100.0
