Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600926.SH,20201031,20201031,20200930,,
1,600926.SH,20200828,20200828,20200630,,
2,600926.SH,20200430,20200430,20200331,,
3,600926.SH,20200430,20200430,20191231,,
4,600926.SH,20191025,20191025,20190930,,
5,600926.SH,20190828,20190828,20190630,,
6,600926.SH,20190426,20190426,20190331,,
7,600926.SH,20190426,20190426,20181231,,
8,600926.SH,20181027,20181027,20180930,,
9,600926.SH,20180831,20180831,20180630,,
10,600926.SH,20180831,20180831,20180630,,
11,600926.SH,20180427,20180427,20180331,,
12,600926.SH,20180427,20180427,20180331,,
13,600926.SH,20180427,20180427,20171231,,
14,600926.SH,20180427,20180427,20171231,,
15,600926.SH,20171028,20171028,20170930,,
16,600926.SH,20171028,20171028,20170930,,
17,600926.SH,20170826,20170826,20170630,,
18,600926.SH,20170826,20170826,20170630,,
19,600926.SH,20170426,20170426,20170331,,
20,600926.SH,20170426,20170426,20170331,,
21,600926.SH,20170419,20170419,20161231,,
22,600926.SH,20170419,20170419,20161231,,
