Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600050.SH,20201022,20201022,20200930,111381472006.0,212733630169.0
1,600050.SH,20200813,20200813,20200630,103559968327.0,212490392379.0
2,600050.SH,20200423,20200423,20200331,96831649418.0,206293946554.0
3,600050.SH,20200423,20200423,20200331,96831649418.0,206293946554.0
4,600050.SH,20200324,20200324,20191231,83603850121.0,206812709395.0
5,600050.SH,20191022,20191022,20190930,87449110051.0,214383107654.0
6,600050.SH,20190815,20190815,20190630,81340213614.0,212909765010.0
7,600050.SH,20190815,20190815,20190630,81340213614.0,212909765010.0
8,600050.SH,20190424,20190424,20190331,81909725499.0,214420472895.0
9,600050.SH,20190424,20190424,20190331,81909725499.0,214420472895.0
10,600050.SH,20190314,20190314,20181231,75924546766.0,213794008785.0
11,600050.SH,20181023,20181023,20180930,89707714130.0,213628999030.0
12,600050.SH,20180816,20180816,20180630,83651886459.0,219335706739.0
13,600050.SH,20180421,20180421,20180331,93645157381.0,236039825143.0
14,600050.SH,20180316,20180316,20171231,76771466124.0,241614197499.0
15,600050.SH,20171028,20171028,20170930,99622747702.0,319933903501.0
16,600050.SH,20170817,20170817,20170630,95911553944.0,328449759060.0
17,600050.SH,20170422,20170422,20170331,84990320196.0,326741773983.0
18,600050.SH,20170316,20170316,20161231,82233887291.0,341569319407.0
