Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601696.SH,20201030,20201030,20200930,,
1,601696.SH,20200822,20200822,20200630,,
2,601696.SH,20200429,20200429,20200331,,
3,601696.SH,20200326,20200326,20191231,,
4,601696.SH,20200131,20200131,20190930,,
5,601696.SH,20200131,20200131,20190630,,
6,601696.SH,20200131,20200131,20181231,,
7,601696.SH,20181214,20181214,20180630,,
8,601696.SH,20200131,20200131,20171231,,
9,601696.SH,20170831,20170831,20170630,,
10,601696.SH,20170831,20170831,20170331,,
11,601696.SH,20200131,20200131,20161231,,
12,601696.SH,20181214,20181214,20151231,,
