Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600705.SH,20201030,20201030,20200930,184734737200.62,181646661730.47
1,600705.SH,20200828,20200828,20200630,183826829346.51,169539674412.05
2,600705.SH,20200422,20200422,20200331,199685978746.74,187912572436.87
3,600705.SH,20200422,20200422,20191231,201899491029.65,195302511905.38
4,600705.SH,20191031,20191031,20190930,176166820784.47,168614933732.46
5,600705.SH,20191031,20191031,20190930,176166820784.47,168614933732.46
6,600705.SH,20190828,20190828,20190630,161390194102.67,157405423532.31
7,600705.SH,20190430,20190430,20190331,184494254114.0,179736100238.72
8,600705.SH,20190315,20190315,20181231,163494131067.86,174602739843.48
9,600705.SH,20181030,20181030,20180930,135904573032.66,145842200649.68
10,600705.SH,20180831,20180831,20180630,124068792869.75,147228273500.72
11,600705.SH,20180410,20180410,20180331,120363913965.13,145263478349.57
12,600705.SH,20180315,20180315,20171231,145025042631.48,160277045349.69
13,600705.SH,20171018,20171018,20170930,78960259833.6,96677421231.65
14,600705.SH,20170828,20170828,20170630,75104228275.83,86747851577.12
15,600705.SH,20170428,20170428,20170331,74327115971.76,86182957859.72
16,600705.SH,20170307,20170307,20161231,91226809487.51,99674839294.07
