Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601989.SH,20201031,20201031,20200930,116287819380.38,75022090169.8
1,601989.SH,20200828,20200828,20200630,115902837378.82,73021251471.97
2,601989.SH,20200429,20200429,20200331,126452504167.26,76369156578.57
3,601989.SH,20200429,20200429,20200331,126452504167.26,76369156578.57
4,601989.SH,20200429,20200429,20191231,124324785126.53,74833814882.58
5,601989.SH,20200429,20200429,20191231,124324785126.53,74833814882.58
6,601989.SH,20191031,20191031,20190930,122714394002.46,65888449243.76
7,601989.SH,20191031,20191031,20190930,122714394002.46,65888449243.76
8,601989.SH,20190830,20190830,20190630,118064625476.02,61284028963.55
9,601989.SH,20190830,20190830,20190630,118064625476.02,61284028963.55
10,601989.SH,20190427,20190427,20190331,122304894009.37,66797316555.45
11,601989.SH,20190427,20190427,20190331,122304894009.37,66797316555.45
12,601989.SH,20190427,20190427,20181231,131979247390.24,69354772416.7
13,601989.SH,20190427,20190427,20181231,131979247390.24,69354772416.7
14,601989.SH,20181030,20181030,20180930,149295154086.45,92529109267.8
15,601989.SH,20180829,20180829,20180630,145652848056.47,90946673462.12
16,601989.SH,20180427,20180427,20180331,144396313508.89,91928517555.95
17,601989.SH,20180427,20180427,20171231,138379962763.72,86630172436.84
18,601989.SH,20171031,20171031,20170930,151850525616.77,101712387448.69
19,601989.SH,20170830,20170830,20170630,141181060162.34,106925511636.3
20,601989.SH,20170426,20170426,20170331,130465382360.37,93829930527.55
21,601989.SH,20170426,20170426,20161231,125908379424.0,95358644004.24
