Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601919.SH,20201031,20201031,20200930,63974240981.62,67745654815.02
1,601919.SH,20200829,20200829,20200630,65415741532.79,69184637820.15
2,601919.SH,20200430,20200430,20200331,59922148711.16,61997114050.8
3,601919.SH,20200430,20200430,20200331,59922148711.16,61997114050.8
4,601919.SH,20200331,20200331,20191231,72301657237.65,70427629086.27
5,601919.SH,20191031,20191031,20190930,70889705741.27,73968915412.84
6,601919.SH,20191031,20191031,20190930,70889705741.27,73968915412.84
7,601919.SH,20190831,20190831,20190630,66540905303.4,79151807179.74
8,601919.SH,20190831,20190831,20190630,66540905303.4,79151807179.74
9,601919.SH,20190427,20190427,20190331,73312280920.75,90064875334.13
10,601919.SH,20190427,20190427,20190331,73312280920.75,90064875334.13
11,601919.SH,20190330,20190330,20181231,60304398877.0,88779117071.47
12,601919.SH,20181031,20181031,20180930,64350445031.77,95823150279.83
13,601919.SH,20180831,20180831,20180630,45245533942.7,55197536638.76
14,601919.SH,20180428,20180428,20180331,34792299369.72,40728264681.52
15,601919.SH,20180330,20180330,20171231,39442194826.72,43491993840.83
16,601919.SH,20171031,20171031,20170930,45728415990.21,42853773472.07
17,601919.SH,20170831,20170831,20170630,39210055472.61,39950926045.2
18,601919.SH,20170429,20170429,20170331,46135907739.7,35472722791.82
19,601919.SH,20170331,20170331,20161231,45362465675.77,33500612249.81
