Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601319.SH,20201029,20201029,20200930,,
1,601319.SH,20200822,20200822,20200630,,
2,601319.SH,20200822,20200822,20200630,,
3,601319.SH,20200430,20200430,20200331,,
4,601319.SH,20200328,20200328,20191231,,
5,601319.SH,20191030,20191030,20190930,,
6,601319.SH,20191030,20191030,20190930,,
7,601319.SH,20190824,20190824,20190630,,
8,601319.SH,20190824,20190824,20190630,,
9,601319.SH,20190430,20190430,20190331,,
10,601319.SH,20190430,20190430,20190331,,
11,601319.SH,20190323,20190323,20181231,,
12,601319.SH,20181115,20181115,20180930,,
13,601319.SH,20180828,20180828,20180630,,
14,601319.SH,20181029,20181029,20180331,,
15,601319.SH,20181029,20181029,20171231,,
16,601319.SH,20170929,20170929,20170630,,
17,601319.SH,20181029,20181029,20161231,,
18,601319.SH,20181029,20181029,20151231,,
19,601319.SH,20170929,20170929,20141231,,
