Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601888.SH,20201028,20201028,20200930,29313934015.5,16575965014.19
1,601888.SH,20200829,20200829,20200630,25135095251.48,13701891759.34
2,601888.SH,20200423,20200423,20200331,21284495005.2,7624945219.69
3,601888.SH,20200423,20200423,20200331,21284495005.2,7624945219.69
4,601888.SH,20200423,20200423,20191231,22245733956.08,7961465091.27
5,601888.SH,20200423,20200423,20191231,22245733956.08,7961465091.27
6,601888.SH,20191030,20191030,20190930,21292746024.07,6587986671.48
7,601888.SH,20191030,20191030,20190930,21292746024.07,6587986671.48
8,601888.SH,20190831,20190831,20190630,19954572156.4,6199727453.96
9,601888.SH,20190831,20190831,20190630,19954572156.4,6199727453.96
10,601888.SH,20190427,20190427,20190331,21027420437.26,7259278836.23
11,601888.SH,20190427,20190427,20190331,21027420437.26,7259278836.23
12,601888.SH,20190427,20190427,20181231,19578057362.04,7793348320.57
13,601888.SH,20190427,20190427,20181231,19578057362.04,7793348320.57
14,601888.SH,20181031,20181031,20180930,20296385037.32,7596396500.39
15,601888.SH,20180830,20180830,20180630,18724092142.79,7215366122.65
16,601888.SH,20180428,20180428,20180331,19092864023.48,6599423111.27
17,601888.SH,20180428,20180428,20171231,17092150716.44,5753558858.06
18,601888.SH,20171027,20171027,20170930,16938548446.95,6148999587.03
19,601888.SH,20170830,20170830,20170630,15598775879.39,5517126419.09
20,601888.SH,20170429,20170429,20170331,14349947059.41,3936638532.28
21,601888.SH,20170429,20170429,20161231,13489595437.25,3860002824.63
