Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600176.SH,20201027,20201027,20200930,10845377055.78,11939668139.22
1,600176.SH,20200819,20200819,20200630,11426136076.5,12792645940.84
2,600176.SH,20200425,20200425,20200331,10306219383.34,11983652217.22
3,600176.SH,20200425,20200425,20200331,10306219383.34,11983652217.22
4,600176.SH,20200323,20200323,20191231,9150278638.09,11666033613.04
5,600176.SH,20200323,20200323,20191231,9150278638.09,11666033613.04
6,600176.SH,20191023,20191023,20190930,9274341833.66,13300313724.47
7,600176.SH,20191023,20191023,20190930,9274341833.66,13300313724.47
8,600176.SH,20190822,20190822,20190630,8228897628.17,12750519125.49
9,600176.SH,20190822,20190822,20190630,8228897628.17,12750519125.49
10,600176.SH,20190425,20190425,20190331,8297311936.72,12605020580.65
11,600176.SH,20190425,20190425,20190331,8297311936.72,12605020580.65
12,600176.SH,20190321,20190321,20181231,7276422106.25,12335941208.04
13,600176.SH,20181019,20181019,20180930,8384030442.77,11749545238.09
14,600176.SH,20180820,20180820,20180630,7827915266.66,10326804175.67
15,600176.SH,20180426,20180426,20180331,7753155925.49,8492429915.22
16,600176.SH,20180320,20180320,20171231,7838628641.57,7819976985.42
17,600176.SH,20171012,20171012,20170930,7967502762.39,8744379061.66
18,600176.SH,20170818,20170818,20170630,8083610110.8,8942253859.18
19,600176.SH,20170429,20170429,20170331,8030058242.33,9240989242.57
20,600176.SH,20170321,20170321,20161231,8212472109.44,9462148755.37
