Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600066.SH,20201028,20201028,20200930,22593598785.1,13583966130.81
1,600066.SH,20201028,20201028,20200930,22593598785.1,13583966130.81
2,600066.SH,20200825,20200825,20200630,21519285713.06,12552371481.39
3,600066.SH,20200825,20200825,20200630,21519285713.06,12552371481.39
4,600066.SH,20200428,20200428,20200331,24434715724.77,13801596888.69
5,600066.SH,20200331,20200331,20191231,27388102728.9,16436979328.34
6,600066.SH,20200331,20200331,20191231,27388102728.9,16436979328.34
7,600066.SH,20191029,20191029,20190930,26539844816.45,16146314600.34
8,600066.SH,20191029,20191029,20190930,26539844816.45,16146314600.34
9,600066.SH,20190827,20190827,20190630,25737465177.94,16192621985.33
10,600066.SH,20190827,20190827,20190630,25737465177.94,16192621985.33
11,600066.SH,20190426,20190426,20190331,26411527156.61,16279983310.26
12,600066.SH,20190426,20190426,20190331,26411527156.61,16279983310.26
13,600066.SH,20190402,20190402,20181231,27967906694.79,17775284216.02
14,600066.SH,20181029,20181029,20180930,28363981006.5,19452310184.13
15,600066.SH,20180828,20180828,20180630,27493389471.91,19148386121.43
16,600066.SH,20180425,20180425,20180331,26927397704.91,16650049613.59
17,600066.SH,20180403,20180403,20171231,27431243975.38,18652062045.65
18,600066.SH,20171024,20171024,20170930,22934563256.86,16149641110.96
19,600066.SH,20170829,20170829,20170630,22554202831.79,16752641452.57
20,600066.SH,20170420,20170420,20170331,21352325862.9,13905342431.22
21,600066.SH,20170328,20170328,20161231,26911045838.36,19920543395.64
