Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601577.SH,20201030,20201030,20200930,,
1,601577.SH,20200828,20200828,20200630,,
2,601577.SH,20200828,20200828,20200630,,
3,601577.SH,20200430,20200430,20200331,,
4,601577.SH,20200330,20200330,20191231,,
5,601577.SH,20191030,20191030,20190930,,
6,601577.SH,20190819,20190819,20190630,,
7,601577.SH,20190429,20190429,20190331,,
8,601577.SH,20190325,20190325,20181231,,
9,601577.SH,20181030,20181030,20180930,,
10,601577.SH,20180829,20180829,20180630,,
11,601577.SH,20180814,20180814,20180331,,
12,601577.SH,20180814,20180814,20171231,,
13,601577.SH,20171212,20171212,20170930,,
14,601577.SH,20170731,20170731,20170630,,
15,601577.SH,20170731,20170731,20170331,,
16,601577.SH,20180814,20180814,20161231,,
17,601577.SH,20170713,20170713,20160930,,
18,601577.SH,20180814,20180814,20151231,,
19,601577.SH,20171212,20171212,20141231,,
